inventory_id,product_id,warehouse_id,stock_quantity,reserved_quantity,available_quantity,reorder_level,inventory_status,last_updated,_dq_issue
INV007344,P006133,W005,176,40,136,35,In Stock,2025-11-07 07:07:14,
INV003275,P009883,W009,0,0,0,43,Out of Stock,2026-07-10 14:43:12,
INV005047,P004518,W002,33,28,5,33,Low Stock,2025-10-09 03:31:35,
INV012125,P001053,W010,238,102,136,84,In Stock,2026-03-28 14:24:33,
INV001476,P009855,W005,57,14,43,23,In Stock,2025-10-05 12:42:07,
INV001832,P002746,W007,234,151,83,83,Low Stock,2026-07-22 17:59:10,
INV012933,P007464,W001,337,47,290,83,In Stock,2026-01-28 11:49:15,
INV005890,P003226,W010,123,20,103,98,In Stock,2026-06-01 03:21:04,
INV005980,P009318,W008,397,362,35,52,Low Stock,2025-12-09 15:45:38,
INV000634,P009681,W010,263,72,191,30,Overstocked,2025-07-16 07:26:53,
INV002654,P006617,W008,399,355,44,84,Low Stock,2025-01-14 06:33:12,
INV015241,P002646,W010,84,66,18,61,Low Stock,2025-03-23 15:40:00,
INV013598,P001374,W006,140,22,118,46,In Stock,2026-07-21 22:41:00,
INV000597,P008391,W004,215,155,60,98,Low Stock,2025-08-01 12:11:48,
INV005633,P006420,W010,236,206,30,65,Low Stock,2025-09-13 02:13:11,
INV010596,P007319,W009,241,34,207,46,In Stock,2025-02-05 15:00:44,
INV015867,P007350,W009,341,326,15,94,Low Stock,2025-08-29 02:36:20,
INV001209,P004228,W003,169,4,165,98,In Stock,2026-05-18 02:34:34,
INV002673,P005435,W009,25,9,16,56,Low Stock,2025-08-03 00:34:59,
INV017500,P007207,W001,10,1,9,42,Low Stock,2025-08-19 20:16:03,
INV000403,P009454,W006,157,29,128,33,In Stock,2026-06-23 14:35:38,
INV005688,P003615,W006,317,305,12,15,Low Stock,2025-01-23 21:21:52,
INV015811,P008376,W008,0,0,0,77,Out of Stock,2025-07-24 09:25:21,
INV007404,P008149,W001,78,76,2,74,Low Stock,2025-01-21 02:40:35,
INV018419,P000478,W003,255,147,108,99,In Stock,2025-08-01 05:26:56,
INV002276,P003358,W002,0,0,0,30,Out of Stock,2026-03-20 16:41:25,
INV006571,P000162,W002,63,26,37,89,Low Stock,2026-02-17 03:04:12,
INV008705,P004199,W002,490,355,135,55,In Stock,2026-04-11 12:32:25,
INV006180,P000663,W010,58,51,7,90,Low Stock,2026-02-20 17:13:28,
INV009899,P003871,W010,284,46,238,99,In Stock,2026-07-02 07:15:48,
INV013157,P000817,W001,487,203,284,10,Overstocked,2025-01-15 23:00:37,
INV007093,P000447,W007,431,286,145,69,In Stock,2025-11-09 13:47:03,
INV000415,P007890,W010,402,105,297,36,In Stock,2025-09-30 11:40:28,
INV005111,P009883,W001,247,57,190,77,In Stock,2025-10-24 06:11:25,
INV001080,P003001,W008,329,94,235,90,In Stock,2026-05-13 22:56:52,
INV000386,P002471,W001,260,214,46,79,Low Stock,2025-10-07 06:06:55,
INV016706,P003012,W006,66,19,47,51,Low Stock,2026-05-03 10:30:40,
INV018660,P001154,W001,23,23,0,40,Out of Stock,2026-06-21 14:05:05,
INV007620,P002205,W010,483,150,333,86,In Stock,2025-06-01 19:54:03,
INV006985,P007157,W001,260,83,177,78,In Stock,2025-01-19 07:19:52,
INV019482,P000522,W004,436,277,159,95,In Stock,2025-06-28 20:34:57,
INV002656,P009503,W003,188,99,89,49,In Stock,2025-06-14 16:12:05,
INV011189,P004682,W004,413,321,92,47,In Stock,2025-12-21 09:39:06,
INV013965,P005420,W010,245,65,180,85,In Stock,2025-06-20 12:16:18,
INV006662,P006185,W004,425,270,155,43,In Stock,2025-07-25 10:37:14,
INV015234,P006706,W006,0,0,0,56,Out of Stock,2025-05-21 18:43:56,
INV002139,P000406,W008,34,3,31,18,In Stock,2025-09-25 08:47:11,
INV000642,P006102,W002,90,82,8,87,Low Stock,2025-08-06 23:03:36,
INV012001,P002367,W001,46,32,14,65,Low Stock,2025-09-27 15:42:42,
INV006982,P007372,W004,202,76,126,44,In Stock,2025-07-19 09:22:23,
INV018759,P001638,W006,138,36,102,70,In Stock,2026-02-01 17:12:12,
INV014896,P001183,W009,494,415,79,84,Low Stock,2025-07-19 04:54:43,
INV005335,P005328,W005,64,29,35,53,Low Stock,2025-10-30 10:41:04,
INV016545,P008944,W008,196,18,178,88,In Stock,2026-02-26 01:47:17,
INV015456,P008798,W005,189,131,58,61,Low Stock,2025-05-20 17:08:06,
INV002811,P003326,W003,409,330,79,80,Low Stock,2025-08-06 17:44:47,
INV008580,P001125,W004,291,77,214,94,In Stock,2025-10-31 17:23:42,
INV013876,P005970,W001,36,10,26,19,In Stock,2025-11-21 12:33:50,
INV012308,P009631,W006,32,29,3,15,Low Stock,2025-09-01 19:39:04,
INV004768,P005438,W005,389,144,245,70,In Stock,2026-04-18 21:47:27,
INV019621,P002970,W010,491,357,134,15,In Stock,2025-01-29 22:25:52,
INV007717,P009566,W001,393,114,279,81,In Stock,2025-05-16 14:00:03,
INV006742,P006593,W006,0,0,0,76,Out of Stock,2026-03-07 14:13:43,
INV007354,P005085,W004,364,114,250,19,Overstocked,2025-01-18 05:05:00,
INV013313,P003408,W002,433,157,276,49,Overstocked,2026-05-22 01:05:32,
INV005539,P004433,W005,374,418,36,72,Low Stock,2025-08-09 08:46:12,reserved_exceeds_stock
INV009177,P009674,W008,476,115,361,45,Overstocked,2025-12-12 12:05:58,
INV013228,P005433,W003,346,119,227,74,In Stock,2025-06-07 02:11:13,
INV004545,P004490,W009,249,104,145,81,In Stock,2026-06-04 16:34:04,
INV008191,P005316,W004,481,174,307,98,In Stock,2025-09-21 19:01:55,
INV015901,P004208,W008,415,50,365,96,In Stock,2025-09-24 01:07:49,
INV019658,P008932,W005,437,399,38,90,Low Stock,2025-12-07 11:41:22,
INV007602,P008525,W002,409,177,232,97,In Stock,2025-08-13 17:15:11,
INV011564,P001629,W001,280,30,250,10,Overstocked,01/06/2026 18:51,invalid_last_updated
INV005704,P006290,W010,235,43,192,89,In Stock,2025-05-28 17:06:27,
INV018882,P005176,W006,191,115,76,80,Low Stock,2025-01-07 22:11:32,
INV008711,P006163,W009,424,198,226,63,In Stock,2025-11-08 01:56:18,
INV015720,P007547,W006,416,203,213,36,In Stock,2026-02-27 03:59:54,
INV012789,P008541,W010,35,12,23,32,Low Stock,2026-03-31 21:47:16,
INV003263,P001368,W005,30,17,13,27,Low Stock,2026-05-16 04:19:46,
INV001662,P004962,W010,384,37,347,66,In Stock,2026-05-06 08:10:26,
INV008190,P003191,W005,355,65,290,56,Overstocked,2025-06-17 02:19:03,
INV016335,P007289,W005,418,384,34,29,In Stock,2026-05-28 23:48:10,
INV010917,P009121,W005,134,40,94,76,In Stock,2026-01-25 04:38:19,
INV012013,P000623,W009,177,41,136,14,Overstocked,2026-04-16 04:55:43,
INV012440,P008901,W003,114,11,103,14,In Stock,2025-09-09 17:20:28,
INV001136,P002301,W001,201,13,188,52,In Stock,2025-03-21 17:47:12,
INV006079,P001879,W009,328,242,86,75,In Stock,2025-10-02 01:58:42,
INV002435,P001039,W008,424,107,317,35,Overstocked,2025-02-17 14:15:06,
INV002158,P005074,W001,251,144,107,70,In Stock,2025-09-01 11:19:07,
INV011671,P004076,W006,93,1,92,100,Low Stock,2025-11-18 11:55:29,
INV015574,P007767,W002,376,221,155,77,In Stock,2026-03-08 13:06:32,
INV017409,P002858,W006,465,191,274,56,In Stock,2025-06-30 14:07:10,
INV019159,P000084,W006,255,33,222,64,In Stock,2026-06-16 07:55:00,
INV004315,P001753,W005,0,0,0,84,Out of Stock,2026-04-21 17:40:10,
INV011049,P002412,W010,217,52,165,36,In Stock,2025-03-07 08:19:23,
INV004459,P000652,W003,451,85,366,61,In Stock,2025-04-08 18:46:25,
INV009717,P007463,W005,266,113,153,82,In Stock,2025-05-15 07:55:55,
INV018911,P002920,W007,164,48,116,74,In Stock,2026-07-24 03:30:02,
INV012214,P002364,W010,92,89,3,31,Low Stock,2025-04-06 11:05:28,
INV010262,P003412,W005,44,37,7,90,Low Stock,2026-07-09 03:47:51,
INV010457,P000916,W003,56,40,16,91,Low Stock,2025-10-05 10:00:07,
INV005305,P006750,W003,64,22,42,54,Low Stock,2025-01-29 00:53:16,
INV014701,P008274,W010,361,352,9,96,Low Stock,2026-07-21 08:33:13,
INV003826,P003605,W002,87,24,63,74,Low Stock,2025-04-05 12:55:30,
INV010862,P000946,W001,163,88,75,41,In Stock,2026-05-31 19:33:45,
INV011764,P008480,W008,374,49,325,64,In Stock,2025-08-08 14:29:38,
INV017533,P003476,W010,244,234,10,75,Low Stock,2025-05-23 13:44:08,
INV015897,P004386,W009,145,1,144,32,In Stock,2025-11-16 18:36:04,
INV005721,P003326,W008,63,52,11,44,Low Stock,2026-05-14 09:48:26,
INV013824,P000122,W001,0,0,0,54,Out of Stock,2025-08-21 09:58:42,
INV019389,P008171,W002,466,258,208,93,In Stock,2025-10-01 13:43:59,
INV011825,P003498,W007,98,61,37,48,Low Stock,2025-08-08 13:28:23,
INV010331,P006393,W002,355,209,146,64,In Stock,2026-01-11 21:26:51,
INV000988,P007271,W010,158,6,152,61,In Stock,2025-06-21 03:53:51,
INV009739,P000310,W003,456,152,304,32,In Stock,2026-06-19 17:11:57,
INV004358,P008294,W002,220,131,89,48,In Stock,2026-02-22 03:29:01,
INV000991,P001568,W010,100,62,38,50,Low Stock,2026-04-15 23:28:05,
INV014719,P007597,W004,330,126,204,76,In Stock,2026-01-03 22:07:43,
INV011338,P005076,W006,268,213,55,33,In Stock,2026-05-22 18:44:53,
INV003674,P002266,W008,78,21,57,39,In Stock,2026-06-12 15:14:59,
INV005126,P006288,W006,136,113,23,20,In Stock,2025-10-02 15:16:08,
INV018612,,W004,54,40,14,49,Low Stock,2025-11-02 16:59:43,missing_product_id
INV007566,P004795,W008,309,87,222,97,In Stock,2025-05-19 16:20:24,
INV009984,P008226,W006,259,234,25,67,Low Stock,2025-09-21 12:49:30,
INV001603,P001604,W001,266,221,45,23,In Stock,2026-05-18 00:44:29,
INV002605,P005039,W006,163,17,146,36,Overstocked,2026-01-09 05:42:48,
INV005785,P005876,W004,317,69,248,34,In Stock,2026-05-23 01:05:42,
INV013915,P004858,W005,10,5,5,27,Low Stock,2026-05-08 13:42:02,
INV014159,P003319,W005,213,111,102,89,In Stock,2025-04-16 10:33:30,
INV002359,P007730,W001,303,100,203,65,In Stock,2025-12-20 08:55:45,
INV012983,P001781,W007,156,113,43,20,In Stock,2025-06-15 20:25:38,
INV015737,P009726,W006,310,193,117,73,In Stock,2025-10-24 04:38:46,
INV004276,P008679,W009,189,169,20,94,Low Stock,2026-05-31 09:27:46,
INV019181,P002627,W003,487,367,120,20,Overstocked,2026-06-15 09:40:00,
INV002680,P004774,W002,207,106,101,64,In Stock,2025-08-30 06:01:39,
INV015972,P004115,W001,27,26,1,48,Low Stock,2025-09-25 04:22:06,
INV004391,P003125,W010,159,83,76,93,Low Stock,2026-07-11 02:47:16,
INV009543,P002933,W009,495,230,265,61,In Stock,2025-09-19 13:29:12,
INV015150,P008125,W006,254,140,114,81,In Stock,2025-12-11 14:03:13,
INV002458,P007280,W008,22,10,12,58,Low Stock,2025-02-01 08:47:48,
INV013119,P001824,W005,411,360,51,70,Low Stock,2025-04-02 11:30:40,
INV004222,P001188,W010,155,32,123,10,Overstocked,2025-07-23 20:31:38,
INV009947,P007161,W002,228,14,214,74,In Stock,2025-02-25 16:11:56,
INV017577,P002077,W008,293,31,262,58,Overstocked,2025-08-24 16:28:41,
INV006054,P002306,W009,227,18,209,88,In Stock,2026-02-20 17:40:22,
INV014852,P004696,W009,253,109,144,20,In Stock,2025-02-16 03:03:49,
INV008083,P004906,W001,265,36,229,29,In Stock,2026-01-22 18:37:45,
INV007488,P009878,W009,321,171,150,72,In Stock,2025-03-28 09:10:53,
INV015989,P001400,W003,480,268,212,66,In Stock,2026-01-30 09:21:00,
INV017738,P005602,W005,198,185,13,14,Low Stock,2026-02-22 16:16:24,
INV004156,P001221,W009,104,103,1,48,Low Stock,2026-02-23 11:55:18,
INV011569,P003573,W009,201,156,45,63,Low Stock,2025-10-18 19:51:33,
INV012628,P006108,W002,493,209,284,68,Overstocked,2025-04-24 05:41:02,
INV009294,P008327,W010,73,58,15,71,Low Stock,2025-01-29 21:07:45,
INV016012,P009508,W006,147,111,36,26,In Stock,2025-07-09 18:36:48,
INV003129,P005543,W004,0,0,0,40,Out of Stock,2026-05-09 09:01:42,
INV012942,P006021,W009,401,358,43,67,Low Stock,2026-07-23 18:00:47,
INV004005,P007063,W001,179,163,16,69,Low Stock,2026-05-02 14:02:55,
INV001303,P006119,W006,213,131,82,23,In Stock,2025-09-08 15:10:59,
INV002072,P007191,W001,470,428,42,61,Low Stock,2025-05-02 02:43:37,
INV014670,P006865,W007,74,49,25,19,In Stock,2026-01-07 05:07:00,
INV015328,P005568,W007,94,11,83,28,In Stock,2025-03-16 10:02:08,
INV015002,P007626,W009,222,69,153,20,Overstocked,2025-05-23 07:19:12,
INV006541,P004208,W001,238,233,5,45,Low Stock,2026-02-11 21:46:59,
INV013623,P005983,W008,243,51,192,86,In Stock,2026-05-10 22:06:53,
INV005232,P007349,W008,420,341,79,57,In Stock,2026-01-26 05:42:26,
INV018622,P005176,W004,368,399,140,22,Overstocked,2025-01-09 12:23:15,reserved_exceeds_stock
INV010133,P007223,W009,255,81,174,64,In Stock,2025-08-08 21:55:59,
INV001172,P005631,W010,54,20,34,76,Low Stock,2025-05-30 13:29:24,
INV000432,P009336,W003,452,153,299,27,In Stock,2026-05-14 07:50:46,
INV001796,P005315,W010,289,52,237,26,In Stock,2026-05-16 20:30:17,
INV001995,P005009,W005,363,284,79,95,Low Stock,2025-06-12 03:28:17,
INV013219,P001975,W007,141,3,138,23,In Stock,2025-07-19 20:19:07,
INV005630,P007525,W004,74,15,59,12,In Stock,2025-10-08 22:38:40,
INV018439,P006662,W007,246,87,159,38,Overstocked,24/09/2025 03:53,invalid_last_updated
INV017585,P002943,W005,252,232,20,82,Low Stock,2026-01-05 03:23:48,
INV007357,P005517,W010,477,141,336,50,Overstocked,2026-02-14 23:09:24,
INV005754,P007114,W003,257,148,109,26,In Stock,2025-10-22 21:55:37,
INV011998,P007616,W001,0,0,0,68,Out of Stock,2026-01-19 11:48:03,
INV016477,P004634,W003,494,124,370,86,Overstocked,2026-04-09 23:00:24,
INV008096,P009309,W009,266,203,63,27,In Stock,2026-03-24 14:45:10,
INV016386,P007757,W001,484,42,442,43,Overstocked,2025-09-04 14:24:21,
INV009549,P006301,W010,386,1,385,23,Overstocked,2025-09-25 03:48:17,
INV018730,P000666,W001,316,88,228,99,In Stock,2025-10-26 23:18:43,
INV018771,P008151,W010,349,46,303,60,Overstocked,2025-07-11 03:54:24,
INV007012,P007764,W008,479,473,6,16,Low Stock,2026-03-12 02:54:05,
INV011969,P006716,W008,16,11,5,16,Low Stock,2025-08-23 05:18:07,
INV005555,P000415,W006,65,1,64,74,Low Stock,2026-05-13 16:38:39,
INV018683,P006227,W004,12,1,11,93,Low Stock,2025-08-25 19:06:41,
INV010445,P002838,W010,400,340,60,46,In Stock,2025-06-16 07:51:21,
INV007543,P000331,W003,193,121,72,85,Low Stock,2026-03-24 20:13:10,
INV015453,P003689,W005,96,45,51,20,In Stock,2025-08-19 12:24:28,
INV017393,P009670,W002,379,73,306,68,In Stock,2026-01-28 15:40:05,
INV011374,P005559,W004,263,130,133,74,In Stock,2026-04-14 08:05:18,
INV008403,P002217,W009,10,3,7,18,Low Stock,2026-02-22 00:12:06,
INV016209,P001374,W003,238,218,20,92,Low Stock,2026-02-27 21:58:12,
INV003612,P000343,W008,476,152,324,71,Overstocked,2025-01-03 16:17:39,
INV006258,P005980,W004,281,98,183,66,In Stock,2026-04-07 13:14:19,
INV003069,P006054,W005,135,14,121,59,In Stock,2025-08-26 08:41:53,
INV014711,P009950,W004,324,20,304,69,In Stock,2026-01-25 03:53:22,
INV000592,P007186,W004,62,59,3,60,Low Stock,2025-12-21 23:57:18,
INV000216,P001111,W002,172,16,156,52,In Stock,2026-03-10 09:11:17,
INV007497,P009659,W006,332,156,176,19,Overstocked,2025-01-12 23:24:13,
INV007594,P008876,W005,295,207,88,60,In Stock,2026-01-07 23:23:24,
INV008693,P007451,W003,368,24,344,36,In Stock,2025-03-16 14:53:27,
INV005919,P009172,W008,143,120,23,81,Low Stock,2026-06-24 20:56:08,
INV004944,P008112,W007,32,22,10,36,Low Stock,2026-07-16 19:50:34,
INV000647,P006640,W003,340,122,218,88,In Stock,2026-02-04 08:12:08,
INV011735,P009654,W001,500,55,445,95,Overstocked,2025-09-25 10:20:46,
INV016081,P003599,W009,210,188,22,36,Low Stock,2025-11-16 09:34:43,
INV014742,P007756,W008,0,0,0,69,Out of Stock,2025-04-27 20:47:28,
INV016146,P006500,W010,318,198,120,44,In Stock,2025-05-08 00:07:26,
INV003944,P006071,W004,432,4,428,91,In Stock,2026-03-08 12:34:23,
INV017544,P007262,W005,94,28,66,44,In Stock,2026-06-07 21:12:06,
INV011821,P005583,W004,0,0,0,11,Out of Stock,2025-09-11 23:49:28,
INV010081,P001391,W006,414,339,75,94,Low Stock,2025-08-29 06:35:46,
INV013719,P006788,W008,365,132,233,35,In Stock,2025-02-27 06:48:33,
INV012129,P002933,W008,462,250,212,47,Overstocked,2025-07-27 00:49:12,
INV004575,P000603,W004,121,13,108,68,In Stock,2026-03-18 02:53:22,
INV018424,P002990,W005,399,294,105,11,Overstocked,2026-05-03 04:34:06,
INV003891,P001232,W003,175,53,122,77,In Stock,2025-02-02 00:50:46,
INV000220,P000646,W004,186,79,107,33,In Stock,2025-09-23 10:21:09,
INV013867,P002080,W007,363,322,41,74,Low Stock,15/05/2025 06:01,invalid_last_updated
INV004185,P004561,W009,313,106,207,10,In Stock,2025-10-14 12:18:00,
INV016854,P000164,W008,277,1,276,97,In Stock,2025-03-22 09:50:09,
INV009694,P007747,W006,112,112,0,15,Out of Stock,2025-08-27 14:19:59,
INV007111,P008429,W001,174,49,125,87,In Stock,2026-04-04 18:23:41,
INV006075,P004660,W004,96,52,44,22,In Stock,2026-06-05 00:24:29,
INV008578,P000840,W009,365,13,352,88,In Stock,2025-03-18 03:01:37,
INV003151,P003323,W004,157,104,53,51,In Stock,2025-09-12 07:52:46,
INV015187,P008461,W005,331,307,24,13,In Stock,2026-01-28 07:54:41,
INV013480,P004314,W001,79,32,47,90,Low Stock,2026-06-23 21:14:34,
INV007604,P000463,W004,215,39,176,65,In Stock,2025-04-03 22:16:04,
INV008679,P006959,W010,168,10,158,96,In Stock,2025-11-24 09:30:35,
INV005239,P000634,W006,48,36,12,77,Low Stock,2026-06-05 22:11:32,
INV008009,P002296,W002,128,106,22,98,Low Stock,2025-01-24 12:23:01,
INV016686,P001481,W008,124,23,101,45,In Stock,2025-03-12 17:04:50,
INV003256,P002515,W009,472,305,167,85,In Stock,2025-08-04 09:48:22,
INV008445,P003723,W009,121,7,114,55,In Stock,2025-09-24 07:16:00,
INV012533,P009206,W002,109,99,10,11,Low Stock,2025-01-09 14:33:09,
INV011208,P001516,W004,35,27,8,57,Low Stock,2025-12-11 13:32:28,duplicate_inventory_record
INV006059,P009223,W001,99,27,72,46,In Stock,2025-09-22 00:29:53,
INV016447,P000081,W006,464,243,221,83,In Stock,2025-05-02 07:10:04,
INV018631,P003876,W006,124,113,11,50,Low Stock,2025-10-09 06:36:29,
INV006943,P000043,W001,186,67,119,60,In Stock,2025-10-26 15:42:08,
INV008093,P005161,W009,437,248,189,47,Overstocked,2026-05-19 09:58:21,
INV018017,P009913,W001,227,142,85,27,In Stock,2025-11-04 16:47:59,
INV007630,P000984,W008,474,453,21,90,Low Stock,2025-09-01 12:28:01,
INV009351,P000145,W007,271,222,49,78,Low Stock,2025-11-29 07:57:23,
INV005819,P006945,W007,160,142,18,99,Low Stock,2026-03-27 07:01:22,
INV018405,P004109,W003,395,255,140,53,In Stock,2025-12-05 11:54:05,
INV004692,P002591,W010,39,18,21,64,Low Stock,2025-09-14 02:47:04,
INV005452,P005055,W005,447,65,382,32,Overstocked,2025-07-25 15:49:35,
INV003031,P003351,W004,418,249,169,31,Overstocked,2025-07-30 09:04:12,
INV000758,P000734,W007,99,12,87,14,In Stock,2026-05-27 00:32:28,
INV018095,P003838,W007,0,0,0,89,Out of Stock,2026-05-14 15:56:21,
INV018093,P001269,W004,182,110,72,94,Low Stock,2025-09-26 11:04:01,
INV004120,P003220,W009,411,123,288,19,In Stock,2025-09-13 20:53:18,
INV004842,P003999,W002,45,35,10,86,Low Stock,2025-03-30 10:22:44,
INV004023,P000019,W004,462,311,151,47,In Stock,2025-05-04 13:14:39,
INV002611,P004180,W009,417,88,329,100,In Stock,2025-03-24 05:23:44,
INV011974,P003717,W001,259,122,137,64,In Stock,2026-07-12 10:10:09,
INV011507,P000571,W008,192,34,158,25,In Stock,2026-07-20 14:51:21,
INV000429,P005118,W002,361,48,313,10,Overstocked,2025-04-14 01:42:12,
INV005818,P004930,W007,42,9,33,92,Low Stock,2026-03-17 19:07:18,
INV018297,P008621,W008,132,24,108,35,In Stock,2025-04-28 00:41:22,
INV008740,P009900,W004,138,115,23,53,Low Stock,2026-05-21 00:30:28,
INV014773,P007577,W002,100,15,85,83,In Stock,2026-05-12 08:46:06,
INV006626,P003972,W004,122,78,44,27,In Stock,2026-02-21 15:03:22,
INV003073,P000790,W007,382,60,322,86,In Stock,2026-07-17 12:26:53,
INV009424,P001633,W002,210,75,135,73,In Stock,2026-02-19 03:54:15,
INV017474,P003994,W010,150,143,7,47,Low Stock,2025-06-26 05:50:52,
INV009416,P009337,W004,288,151,137,48,In Stock,2026-06-19 20:29:07,
INV003580,P005085,W009,286,8,278,90,In Stock,2025-04-04 19:25:14,
INV016279,P004103,W004,108,35,73,77,Low Stock,2025-01-01 14:31:53,
INV008832,P002380,W010,302,19,283,33,Overstocked,2025-08-15 01:02:33,
INV014104,P006786,W006,90,35,55,51,In Stock,2025-10-01 20:50:16,
INV001010,P002065,W009,175,41,134,23,Overstocked,2025-06-21 17:51:15,
INV013987,P008811,W008,320,5,315,79,In Stock,2025-07-07 10:25:11,
INV004238,P005512,W007,152,23,129,21,Overstocked,2025-03-10 10:41:45,
INV015171,P004365,W007,277,79,198,64,In Stock,2026-06-14 10:17:46,duplicate_inventory_record
INV017653,P002431,W001,294,83,211,78,In Stock,2026-01-23 09:11:19,
INV015407,P006490,W009,243,174,69,13,In Stock,2025-07-21 07:20:05,
INV016510,P002394,W004,479,408,71,42,In Stock,2025-02-03 15:24:42,
INV005603,P007526,W010,76,56,20,54,Low Stock,2026-11-03 00:00:00,future_last_updated
INV008431,P007901,W005,473,432,41,64,Low Stock,2025-11-11 22:44:47,
INV018143,P000186,W010,-5,227,257,83,In Stock,2026-05-22 15:26:18,invalid_stock_quantity
INV018355,P003708,W008,214,27,187,61,In Stock,2025-06-18 00:39:47,
INV007691,P006553,W005,397,157,240,80,In Stock,2026-01-17 14:15:34,
INV007638,P004859,W003,98,14,84,36,In Stock,2026-04-25 19:32:52,
INV004045,P008447,W007,446,382,64,31,In Stock,2025-07-19 20:56:37,
INV009654,P005857,W002,219,84,135,83,In Stock,2025-06-25 15:54:52,
INV007666,P004244,W009,484,125,359,91,In Stock,2026-02-27 13:34:40,
INV017010,P005081,W001,282,149,133,97,In Stock,2026-03-19 00:36:36,
INV017475,P008063,W005,353,254,99,45,In Stock,2025-04-18 03:39:37,
INV016565,P004166,W001,3,0,3,79,Low Stock,2025-03-31 13:29:14,
INV012210,P004098,W006,172,79,93,27,In Stock,2026-04-18 14:29:01,
INV013208,P002685,W003,241,170,71,85,Low Stock,2026-05-23 10:46:01,
INV017392,P002462,W006,456,297,159,33,In Stock,2025-08-02 10:34:33,
INV006383,P001914,W001,244,84,160,34,In Stock,2025-05-19 08:23:55,
INV016311,P005476,W002,252,101,151,90,In Stock,2025-09-20 18:08:05,
INV015326,P003905,W007,403,339,64,17,In Stock,2026-01-03 23:08:25,
INV000534,P002508,W001,0,0,0,97,Out of Stock,2026-01-04 05:48:44,
INV017579,P007412,W005,300,193,107,26,Overstocked,2026-03-26 12:04:57,
INV012047,P005881,W004,181,4,177,38,Overstocked,2025-04-06 21:56:18,
INV015033,P008289,W008,213,33,180,63,In Stock,2026-03-10 03:50:27,
INV004766,P001332,W005,5,2,3,52,Low Stock,2026-03-01 14:16:28,
INV014843,P006854,W001,220,96,124,80,In Stock,2025-05-31 17:39:33,
INV009278,P003712,W004,0,0,0,92,Out of Stock,2026-06-20 02:36:58,
INV015718,P008317,W007,280,40,240,11,In Stock,2025-03-09 00:37:30,
INV013718,P004111,W003,303,167,136,50,In Stock,2025-07-01 20:11:08,
INV002262,P005673,W006,152,48,104,97,In Stock,2026-07-08 12:13:08,
